city_name,restaurant_name,request_time_local,final_delivery_time_local,order_status,dish_name,item_quantity,customizations,customization_cost_local,special_instructions,item_price,order_price,currency,restaurant_tokens,dish_name_clean,customization_clean,dish_name_to_be_processed,dish_description,sugar_level,sodium_level,dish_description_clean
Washington D.C.,Denny's (8424 BALTIMORE AVE),2018-08-08T03:22:14.000Z,,completed,Reduced Fat Chocolate Milk,,,,,2.79,26.34,USD,"{'denny', 'baltimore', 'ave'}",reduced fat chocolate milk,,reduced fat chocolate milk,"This reduced fat chocolate milk offers a sweet, creamy taste that is both indulgent and light, with a rich, cocoa aroma that entices the senses, while its smooth, velvety texture glides effortlessly across the palate, making it a delightful treat for chocolate lovers.",,,this reduced fat chocolate milk offers sweet creamy taste that is both indulgent and light with rich cocoa aroma that entices the senses while its smooth velvety texture glides effortlessly across the palate making it delightful treat chocolate lovers
Washington D.C.,IHOP (Takoma Park),2018-07-24T23:51:32.000Z,,completed,Tuscan Scramble,,"Two Buttermilk Pancakes, Hash Browns",,Make it chocolate Choco chip pancake instead of buttermilk pancakes Don't forget maple syrup.,8.99,24.05,USD,"{'takoma', 'ihop', 'park'}",tuscan scramble,two buttermilk pancakes hash browns,tuscan scramble two buttermilk pancakes hash browns,"The Tuscan Scramble features tender, fluffy buttermilk pancakes that offer a subtly sweet flavor, complemented by the earthy aroma of fresh herbs, while the crispy hash browns provide a satisfying crunch, creating a delightful contrast in texture.",,,the tuscan scramble features tender fluffy buttermilk pancakes that offer subtly sweet flavor complemented by the earthy aroma of fresh herbs while the crispy hash browns provide satisfying crunch creating delightful contrast texture
Washington D.C.,Panda Express (7316 Baltimore Ave),2018-07-15T15:22:41.000Z,,completed,Build Your Own Plate - 2 Half Sides,,"Grilled Teriyaki Chicken, Half Fried Rice, Beijing Beef, Half Chow Mein",,,8.9,39.28,USD,"{'ave', 'panda', 'baltimore', 'express'}",build your own plate half sides,grilled teriyaki chicken half fried rice beijing beef half chow mein,build your own plate half sides grilled teriyaki chicken half fried rice beijing beef half chow mein,"This build-your-own plate features tender grilled teriyaki chicken with a sweet and savory glaze, aromatic with hints of ginger and garlic, paired with fluffy fried rice that offers a slightly sticky texture, alongside Beijing beef that is richly umami and stir-fried to a succulent finish, complemented by the chewy strands of chow mein.",,,this build your own plate features tender grilled teriyaki chicken with sweet and savory glaze aromatic with hints of ginger and garlic paired with fluffy fried rice that offers slightly sticky texture alongside beijing beef that is richly umami and stir fried to succulent finish complemented by the chewy strands of chow mein
Washington D.C.,IHOP (Takoma Park),2018-07-15T02:51:05.000Z,,completed,Chicken Clubhouse Super Stacker,,French Fries (460 Calories),,,8.99,24.05,USD,"{'takoma', 'ihop', 'park'}",chicken clubhouse super stacker,french fries,chicken clubhouse super stacker french fries,"The Chicken Clubhouse Super Stacker features succulent, juicy chicken layered with crispy bacon, delivering a savory taste, while the toasted bread adds a warm, nutty aroma; each bite is delightfully crunchy, complemented by the creamy textures of avocado and mayonnaise, making it a satisfying meal alongside golden, crispy French fries.",,,the chicken clubhouse super stacker features succulent juicy chicken layered with crispy bacon delivering savory taste while the toasted bread adds warm nutty aroma each bite is delightfully crunchy complemented by the creamy textures of avocado and mayonnaise making it satisfying alongside golden crispy french fries
Washington D.C.,Kenny's Sub Shop (Beltsville),2018-07-09T22:22:47.000Z,,completed,#General chicken (spicy),,,,Make it extremely spicy please!!,10.95,32.13,USD,"{'kenny', 'sub', 'beltsville', 'shop'}",general chicken,,general chicken,"This spicy General Chicken features a savory, umami-rich sauce that tantalizes the palate, complemented by a warm, earthy aroma of ginger and garlic, while the crispy, golden-brown coating adds a satisfying crunch, making each bite a delightful experience.",,,this spicy general chicken features savory umami rich sauce that tantalizes the palate complemented by warm earthy aroma of ginger and garlic while the crispy golden brown coating adds satisfying crunch making each bite delightful experience
Washington D.C.,IHOP (Takoma Park),2018-06-29T02:20:53.000Z,,completed,Choclalte Chocolate Chip,,,,,8.99,33.58,USD,"{'takoma', 'ihop', 'park'}",choclalte chocolate chip,,choclalte chocolate chip,"This decadent chocolate chip dish offers a rich, sweet flavor complemented by a warm, chocolatey aroma, while its texture is delightfully gooey and slightly chewy, creating a satisfying indulgence that melts in your mouth.",,,this decadent chocolate chip dish offers rich sweet flavor complemented by warm chocolatey aroma while its texture is delightfully gooey and slightly chewy creating satisfying indulgence that melts your mouth
Washington D.C.,Denny's (8424 BALTIMORE AVE),2018-06-24T01:12:33.000Z,,completed,New! Peanut Butter Cream Pancake Breakfast,,"Scrambled Eggs, Half Bacon and Half Sausage, Cheddar Cheese Hash Browns",,,8.29,33.11,USD,"{'denny', 'baltimore', 'ave'}",new peanut butter cream pancake breakfast,scrambled eggs half bacon and half sausage cheddar cheese hash browns,new peanut butter cream pancake breakfast scrambled eggs half bacon and half sausage cheddar cheese hash browns,"This hearty breakfast features fluffy pancakes infused with creamy, nutty peanut butter, complemented by the savory aroma of crispy bacon and sausage, while the texture of the pancakes is delightfully tender and airy, creating a satisfying contrast with the crunchy hash browns and rich, melted cheddar cheese.",,,this hearty breakfast features fluffy pancakes infused with creamy nutty peanut butter complemented by the savory aroma of crispy bacon and sausage while the texture of the pancakes is delightfully tender and airy creating satisfying contrast with the crunchy hash browns and rich melted cheddar cheese
Washington D.C.,IHOP (Takoma Park),2018-06-10T03:01:59.000Z,,completed,Californian Scramble,,"Onion Hash, Toast",,,8.99,30.18,USD,"{'takoma', 'ihop', 'park'}",californian scramble,onion hash toast,californian scramble onion hash toast,"This Californian Scramble features a savory blend of eggs and fresh vegetables, delivering a delightful umami taste, while the earthy aroma of sautéed onions enhances the experience; the dish is served on crispy hash browns, providing a satisfying crunch that complements the creamy texture of the eggs.",,,this californian scramble features savory blend of eggs and fresh vegetables delivering delightful umami taste while the earthy aroma of sauteed onions enhances the experience the dish is served on crispy hash browns providing satisfying crunch that complements the creamy texture of the eggs
Washington D.C.,IHOP (Takoma Park),2018-06-09T03:27:22.000Z,,completed,Pancake Combo,,"Rooty Tooty Fresh and Fruity Pancakes, Scrambled, Red Velvet, Two Bacon",,,9.29,24.68,USD,"{'takoma', 'ihop', 'park'}",pancake,rooty tooty fresh and fruity pancakes scrambled red velvet two bacon,pancake rooty tooty fresh and fruity pancakes scrambled red velvet two bacon,"This Pancake Combo features fluffy, sweet pancakes infused with a hint of vanilla, complemented by the warm, inviting aroma of maple syrup, while the crispy bacon adds a savory crunch, creating a delightful contrast in texture that enhances the overall breakfast experience.",,,this pancake features fluffy sweet pancakes infused with hint of vanilla complemented by the warm inviting aroma of maple syrup while the crispy bacon adds savory crunch creating delightful contrast texture that enhances the overall breakfast experience
Washington D.C.,King Kong Restaurant (Hyattsville),2018-06-05T11:29:12.000Z,,completed,Spicy Tangy Chicken,,"Small, Fried Rice",,Extra spicy please,8.49,31.89,USD,"{'kong', 'restaurant', 'hyattsville', 'king'}",spicy tangy chicken,fried rice,spicy tangy chicken fried rice,"This spicy tangy chicken fried rice features succulent pieces of chicken that deliver a savory heat, complemented by a bright, zesty aroma of fresh herbs, while the dish's texture is delightfully fluffy with a slight crunch from the vegetables, creating a satisfying and flavorful experience.",,,this spicy tangy chicken fried rice features succulent pieces of chicken that deliver savory heat complemented by bright zesty aroma of fresh herbs while the dish texture is delightfully fluffy with slight crunch from the vegetables creating satisfying and flavorful experience
Washington D.C.,Denny's (8424 BALTIMORE AVE),2018-05-17T23:28:21.000Z,,completed,Chicken Philly Melt,,Bacon Cheddar Tots,,,9.59,26.57,USD,"{'denny', 'baltimore', 'ave'}",chicken philly melt,bacon cheddar tots,chicken philly melt bacon cheddar tots,"The Chicken Philly Melt features tender, savory chicken layered with melted cheddar, exuding a rich, nutty aroma, all nestled between crispy, buttery bread that offers a satisfying crunch, while the accompanying bacon cheddar tots provide a delightful, gooey texture with a hint of smoky flavor, creating a comforting and indulgent meal.",,,the chicken philly melt features tender savory chicken layered with melted cheddar exuding rich nutty aroma all nestled between crispy buttery bread that offers satisfying crunch while the accompanying bacon cheddar tots provide delightful gooey texture with hint of smoky flavor creating comforting and indulgent
Washington D.C.,The Jerk Pit (College Park),2018-03-24T00:13:51.000Z,,completed,Curry Chicken,,"Medium , Rice & Peas, Steamed Vegetables",,Make it extra spicy,9.5,40.92,USD,"{'college', 'jerk', 'pit', 'the', 'park'}",curry chicken,rice and peas steamed vegetables,curry chicken rice and peas steamed vegetables,"This curry chicken features tender, juicy pieces infused with a savory, aromatic blend of spices, offering a warm, earthy aroma that entices the senses, while the accompanying rice and peas provide a creamy, slightly sweet contrast, all complemented by the crisp texture of steamed vegetables for a delightful, balanced meal.",,,this curry chicken features tender juicy pieces infused with savory aromatic blend of spices offering warm earthy aroma that entices senses while accompanying rice and peas provide creamy slightly sweet contrast all complemented by crisp texture of steamed vegetables delightful balanced
Washington D.C.,Denny's (8424 BALTIMORE AVE),2018-01-24T22:55:45.000Z,,completed,Chicken Bacon Classic,,"Cheddar Bun, Onion Rings, French Fries",,Ketchup and hot sauce,9.29,24.68,USD,"{'denny', 'baltimore', 'ave'}",chicken bacon classic,cheddar bun onion rings french fries,chicken bacon classic cheddar bun onion rings french fries,"The Chicken Bacon Classic features juicy, savory chicken layered with crispy, smoky bacon, all enveloped in a soft, toasted cheddar bun that releases a warm, cheesy aroma; complemented by crunchy onion rings and golden french fries, creating a delightful contrast of textures and flavors.",,,the chicken bacon classic features juicy savory chicken layered with crispy smoky bacon all enveloped soft toasted cheddar bun that releases warm cheesy aroma complemented by crunchy onion rings and golden french fries creating delightful contrast of textures and flavors
Washington D.C.,McDonald's® (Bwr Rbd 190028 Greenbelt),2017-12-17T03:14:02.000Z,,completed,Signature Crafted Grilled Chicken Meal,,"Medium, Fries, Diet Coke®, Sesame, Signature Sriracha",,,7.99,21.93,USD,"{'mcdonald', 'bwr', 'rbd', 'greenbelt'}",signature crafted grilled chicken,fries diet coke sesame signature sriracha,signature crafted grilled chicken fries diet coke sesame signature sriracha,"This Signature Crafted Grilled Chicken Meal features tender, juicy chicken with a savory, umami flavor, complemented by a nutty aroma from sesame and a crispy texture from the grilled exterior, while the side of fries adds a satisfying crunch, making each bite a delightful experience.",,,this signature crafted grilled chicken features tender juicy chicken with savory umami flavor complemented by nutty aroma from sesame and crispy texture from the grilled exterior while the of fries adds satisfying crunch making each bite delightful experience
